Parallel	2	10	4.7e-05
Parallel	4	10	4.2e-05
Parallel	8	10	0.001266
Parallel	16	10	0.003471
Parallel	32	10	0.010605
Parallel	2	50	6.4e-05
Parallel	4	50	4.8e-05
Parallel	8	50	0.001893
Parallel	16	50	0.003999
Parallel	32	50	0.012605
Parallel	2	250	5.3e-05
Parallel	4	250	5e-05
Parallel	8	250	0.008398
Parallel	16	250	0.040005
Parallel	32	250	0.021956
Parallel	2	1250	0.000114
Parallel	4	1250	0.000106
Parallel	8	1250	0.001316
Parallel	16	1250	0.01199
Parallel	32	1250	0.011043
Parallel	2	6250	0.000855
Parallel	4	6250	0.000778
Parallel	8	6250	0.012429
Parallel	16	6250	0.003833
Parallel	32	6250	0.010321
Parallel	2	31250	0.003869
Parallel	4	31250	0.001126
Parallel	8	31250	0.001694
Parallel	16	31250	0.010433
Parallel	32	31250	0.01062
Parallel	2	156250	0.011231
Parallel	4	156250	0.007378
Parallel	8	156250	0.003209
Parallel	16	156250	0.005443
Parallel	32	156250	0.033898
Parallel	2	781250	0.057439
Parallel	4	781250	0.028246
Parallel	8	781250	0.019383
Parallel	16	781250	0.013515
Parallel	32	781250	0.999558
Parallel	2	3906250	0.301286
Parallel	4	3906250	0.197084
Parallel	8	3906250	0.099931
Parallel	16	3906250	0.058726
Parallel	32	3906250	1.52222
Parallel	2	19531250	1.55874
Parallel	4	19531250	1.0026
Parallel	8	19531250	0.62302
Parallel	16	19531250	0.472172
Parallel	32	19531250	1.0651
Parallel	2	97656250	8.19503
Parallel	4	97656250	5.43139
Parallel	8	97656250	3.25163
Parallel	16	97656250	2.47619
Parallel	32	97656250	1.56323
Parallel	2	10	4.4e-05
Parallel	4	10	4e-05
Parallel	8	10	0.001332
Parallel	16	10	0.007283
Parallel	32	10	0.010601
Parallel	2	50	1.5e-05
Parallel	4	50	3.1e-05
Parallel	8	50	0.002215
Parallel	16	50	0.02401
Parallel	32	50	0.010462
Parallel	2	250	4e-05
Parallel	4	250	3.8e-05
Parallel	8	250	0.000799
Parallel	16	250	0.002327
Parallel	32	250	0.039172
Parallel	2	1250	0.000196
Parallel	4	1250	0.000212
Parallel	8	1250	0.001925
Parallel	16	1250	0.003581
Parallel	32	1250	0.008534
Parallel	2	6250	0.000836
Parallel	4	6250	0.000785
Parallel	8	6250	0.000887
Parallel	16	6250	0.003268
Parallel	32	6250	0.015906
Parallel	2	31250	0.003982
Parallel	4	31250	0.001116
Parallel	8	31250	0.002191
Parallel	16	31250	0.003993
Parallel	32	31250	0.015995
Parallel	2	156250	0.011252
Parallel	4	156250	0.007215
Parallel	8	156250	0.003214
Parallel	16	156250	0.007877
Parallel	32	156250	0.012476
Parallel	2	781250	0.057723
Parallel	4	781250	0.038593
Parallel	8	781250	0.019865
Parallel	16	781250	0.012895
Parallel	32	781250	1.00341
Parallel	2	3906250	0.300584
Parallel	4	3906250	0.155114
Parallel	8	3906250	0.097426
Parallel	16	3906250	0.061397
Parallel	32	3906250	1.45535
Parallel	2	19531250	1.55784
Parallel	4	19531250	0.818521
Parallel	8	19531250	0.641741
Parallel	16	19531250	0.426142
Parallel	32	19531250	1.05642
Parallel	2	97656250	8.26137
Parallel	4	97656250	4.14964
Parallel	8	97656250	4.01396
Parallel	16	97656250	2.33853
Parallel	32	97656250	1.83279
Parallel	2	10	2.5e-05
Parallel	4	10	6.4e-05
Parallel	8	10	0.00128
Parallel	16	10	0.003632
Parallel	32	10	0.010469
Parallel	2	50	2.7e-05
Parallel	4	50	6.6e-05
Parallel	8	50	0.001421
Parallel	16	50	0.003575
Parallel	32	50	0.011182
Parallel	2	250	9.8e-05
Parallel	4	250	3.4e-05
Parallel	8	250	0.001363
Parallel	16	250	0.008024
Parallel	32	250	0.010322
Parallel	2	1250	0.000172
Parallel	4	1250	0.000111
Parallel	8	1250	0.001428
Parallel	16	1250	0.00367
Parallel	32	1250	0.010161
Parallel	2	6250	0.000811
Parallel	4	6250	0.00078
Parallel	8	6250	0.001024
Parallel	16	6250	0.004294
Parallel	32	6250	0.009864
Parallel	2	31250	0.003768
Parallel	4	31250	0.00196
Parallel	8	31250	0.001423
Parallel	16	31250	0.003865
Parallel	32	31250	0.010752
Parallel	2	156250	0.011301
Parallel	4	156250	0.007424
Parallel	8	156250	0.00318
Parallel	16	156250	0.005586
Parallel	32	156250	0.010603
Parallel	2	781250	0.057564
Parallel	4	781250	0.038067
Parallel	8	781250	0.019749
Parallel	16	781250	0.013492
Parallel	32	781250	1.00138
Parallel	2	3906250	0.301484
Parallel	4	3906250	0.150283
Parallel	8	3906250	0.102407
Parallel	16	3906250	0.05845
Parallel	32	3906250	1.61882
Parallel	2	19531250	1.55382
Parallel	4	19531250	1.08698
Parallel	8	19531250	0.642819
Parallel	16	19531250	0.44739
Parallel	32	19531250	1.05163
Parallel	2	97656250	8.64976
Parallel	4	97656250	5.61749
Parallel	8	97656250	3.53756
Parallel	16	97656250	2.28729
Parallel	32	97656250	1.71002
Parallel	2	10	2.1e-05
Parallel	4	10	0.000119
Parallel	8	10	0.001538
Parallel	16	10	0.000624
Parallel	32	10	0.010324
Parallel	2	50	2.6e-05
Parallel	4	50	7.9e-05
Parallel	8	50	0.001341
Parallel	16	50	0.00339
Parallel	32	50	0.010465
Parallel	2	250	3.9e-05
Parallel	4	250	9.7e-05
Parallel	8	250	0.001449
Parallel	16	250	0.003412
Parallel	32	250	0.008945
Parallel	2	1250	0.000305
Parallel	4	1250	0.00021
Parallel	8	1250	0.001325
Parallel	16	1250	0.005861
Parallel	32	1250	0.015765
Parallel	2	6250	0.001486
Parallel	4	6250	0.000517
Parallel	8	6250	0.001526
Parallel	16	6250	0.003541
