Parallel	2	10	5e-05
Parallel	3	10	4.7e-05
Parallel	4	10	4.8e-05
Parallel	5	10	8.3e-05
Parallel	8	10	0.012345
Parallel	9	10	0.002321
Parallel	16	10	0.003412
Parallel	17	10	0.00359
Parallel	32	10	0.009889
Parallel	33	10	0.010606
Parallel	24	10	0.006882
Parallel	25	10	0.006315
Parallel	2	100	6.4e-05
Parallel	3	100	2.8e-05
Parallel	4	100	3.5e-05
Parallel	5	100	7.9e-05
Parallel	8	100	0.000855
Parallel	9	100	0.002132
Parallel	16	100	0.023926
Parallel	17	100	0.003577
Parallel	32	100	0.047593
Parallel	24	100	0.008024
Parallel	25	100	0.00602
Parallel	2	1000	0.000378
Parallel	3	1000	0.000274
Parallel	4	1000	0.000112
Parallel	5	1000	0.000201
Parallel	8	1000	0.001773
Parallel	9	1000	0.002639
Parallel	16	1000	0.003396
Parallel	17	1000	0.003865
Parallel	32	1000	0.023784
Parallel	33	1000	0.019882
Parallel	24	1000	0.010322
Parallel	25	1000	0.008848
Parallel	2	10000	0.002355
Parallel	3	10000	0.001094
Parallel	4	10000	0.001093
Parallel	5	10000	0.000866
Parallel	8	10000	0.002064
Parallel	9	10000	0.002175
Parallel	16	10000	0.003538
Parallel	17	10000	0.007886
Parallel	32	10000	0.023043
Parallel	33	10000	0.008883
Parallel	24	10000	0.01992
Parallel	25	10000	0.02374
Parallel	2	100000	0.014028
Parallel	3	100000	0.014561
Parallel	4	100000	0.008536
Parallel	5	100000	0.007172
Parallel	8	100000	0.004379
Parallel	9	100000	0.006845
Parallel	16	100000	0.006296
Parallel	17	100000	0.007027
Parallel	32	100000	0.019778
Parallel	24	100000	0.007357
Parallel	25	100000	0.007771
Parallel	2	1000000	0.195779
Parallel	3	1000000	0.173301
Parallel	4	1000000	0.123586
Parallel	5	1000000	0.12194
Parallel	8	1000000	0.058029
Parallel	9	1000000	0.039492
Parallel	16	1000000	0.020947
Parallel	17	1000000	1.00688
Parallel	32	1000000	1.00568
Parallel	24	1000000	1.01345
Parallel	25	1000000	1.00753
Parallel	2	10000000	3.87951
Parallel	3	10000000	2.52638
Parallel	4	10000000	2.33841
Parallel	5	10000000	1.50395
Parallel	8	10000000	0.927699
Parallel	9	10000000	0.843915
Parallel	16	10000000	0.554953
Parallel	17	10000000	0.493592
Parallel	32	10000000	3.06563
Parallel	24	10000000	1.10157
Parallel	25	10000000	3.0675
Parallel	2	100000000	56.412
Parallel	3	100000000	54.0658
Parallel	4	100000000	37.7209
Parallel	5	100000000	25.1835
Parallel	8	100000000	20.248
Parallel	9	100000000	17.0473
Parallel	16	100000000	7.90026
Parallel	17	100000000	8.37639
Parallel	32	100000000	4.26169
Parallel	33	100000000	4.12811
Parallel	24	100000000	6.36682
Parallel	25	100000000	5.60333
Parallel	2	10	4.1e-05
Parallel	3	10	3e-05
Parallel	4	10	3.7e-05
Parallel	5	10	3.9e-05
Parallel	8	10	0.001298
Parallel	9	10	0.006068
Parallel	16	10	0.003598
Parallel	17	10	0.006019
Parallel	32	10	0.011066
Parallel	24	10	0.008153
Parallel	25	10	0.006025
Parallel	2	100	3.5e-05
Parallel	3	100	3.1e-05
Parallel	4	100	4.9e-05
Parallel	5	100	4.7e-05
Parallel	8	100	0.001292
Parallel	9	100	0.002309
Parallel	16	100	0.008012
Parallel	24	100	0.006744
Parallel	2	1000	0.000386
Parallel	3	1000	0.000154
Parallel	4	1000	9.2e-05
Parallel	5	1000	9.6e-05
Parallel	8	1000	0.000954
Parallel	9	1000	0.002255
Parallel	16	1000	0.013759
Parallel	17	1000	0.003826
Parallel	32	1000	0.011355
Parallel	33	1000	0.012638
Parallel	24	1000	0.006764
Parallel	25	1000	0.007871
Parallel	2	10000	0.002111
Parallel	3	10000	0.0014
Parallel	4	10000	0.001963
Parallel	5	10000	0.000849
Parallel	8	10000	0.001121
Parallel	9	10000	0.002958
Parallel	16	10000	0.003724
Parallel	17	10000	0.007738
Parallel	32	10000	0.010183
Parallel	33	10000	0.0153
Parallel	24	10000	0.006451
Parallel	25	10000	0.0063
Parallel	2	100000	0.015126
Parallel	3	100000	0.009383
Parallel	4	100000	0.008662
Parallel	5	100000	0.008162
Parallel	8	100000	0.005498
Parallel	9	100000	0.004551
Parallel	16	100000	0.005325
Parallel	17	100000	0.008464
Parallel	32	100000	0.048025
Parallel	33	100000	0.02351
Parallel	24	100000	0.008032
Parallel	25	100000	0.007356
Parallel	2	1000000	0.195724
