Sequential	1	10	1e-05
Sequential	1	50	4e-05
Sequential	1	250	0.000114
Sequential	1	1250	0.000506
Sequential	1	6250	0.001181
Sequential	1	31250	0.002702
Sequential	1	156250	0.014095
Sequential	1	781250	0.074678
Sequential	1	3906250	0.378796
Sequential	1	19531250	2.02754
Sequential	1	97656250	10.2393
Sequential	1	10	1.1e-05
Sequential	1	50	4.2e-05
Sequential	1	250	0.000118
Sequential	1	1250	0.000559
Sequential	1	6250	0.002214
Sequential	1	31250	0.003283
Sequential	1	156250	0.014025
Sequential	1	781250	0.074498
Sequential	1	3906250	0.378477
Sequential	1	19531250	2.03001
Sequential	1	97656250	10.236
Sequential	1	10	1.1e-05
Sequential	1	50	4.1e-05
Sequential	1	250	0.000117
Sequential	1	1250	0.000512
Sequential	1	6250	0.002179
Sequential	1	31250	0.002713
Sequential	1	156250	0.013947
Sequential	1	781250	0.074311
Sequential	1	3906250	0.379753
Sequential	1	19531250	2.02811
Sequential	1	97656250	10.2221
Sequential	1	10	1e-05
Sequential	1	50	4.1e-05
Sequential	1	250	0.00012
Sequential	1	1250	0.000513
Sequential	1	6250	0.002232
Sequential	1	31250	0.004619
Sequential	1	156250	0.013953
Sequential	1	781250	0.074715
Sequential	1	3906250	0.380203
Sequential	1	19531250	2.02319
Sequential	1	97656250	11.1241
Sequential	1	10	1.1e-05
Sequential	1	50	4.1e-05
Sequential	1	250	0.000115
Sequential	1	1250	0.00028
Sequential	1	6250	0.002202
Sequential	1	31250	0.002686
Sequential	1	156250	0.014095
Sequential	1	781250	0.073817
Sequential	1	3906250	0.378796
Sequential	1	19531250	2.02398
Sequential	1	97656250	11.3196
Sequential	1	400000	0.038693
Sequential	1	5380000	0.541723
Sequential	1	10360000	1.05774
Sequential	1	15340000	1.53211
Sequential	1	20320000	2.28712
Sequential	1	25300000	2.5797
Sequential	1	30280000	3.04901
Sequential	1	35260000	3.6976
Sequential	1	40240000	4.23659
Sequential	1	45220000	4.65907
Sequential	1	50200000	5.16594
Sequential	1	55180000	5.88806
Sequential	1	60160000	7.25565
Sequential	1	65140000	6.61413
Sequential	1	70120000	8.24151
Sequential	1	75100000	7.93947
Sequential	1	80080000	8.52247
Sequential	1	85060000	8.89458
Sequential	1	90040000	9.40654
Sequential	1	95020000	9.94312
Sequential	1	100000000	10.6096
Sequential	1	400000	0.038624
Sequential	1	5380000	0.565787
Sequential	1	10360000	1.17674
Sequential	1	15340000	1.706
Sequential	1	20320000	2.15967
Sequential	1	25300000	2.86585
Sequential	1	30280000	3.04844
Sequential	1	35260000	4.05761
Sequential	1	40240000	4.2374
Sequential	1	45220000	4.65387
Sequential	1	50200000	5.73964
Sequential	1	55180000	5.61769
Sequential	1	60160000	6.92896
Sequential	1	65140000	6.61446
Sequential	1	70120000	7.41256
Sequential	1	75100000	8.7754
Sequential	1	80080000	8.53691
Sequential	1	85060000	8.90768
Sequential	1	90040000	9.41582
